stk,date,ret,pb,mv,rf,MarketCapRank,PB_Ratio,Size_Group,PB_Group,SMB,HML,ret_rf,rm,rmxrf,Skewness20,SharpeRatio20,S_VAL_PS,NET_ASSETS_TODAY,VOL20,WVAD
000100.SZ,2020-11-04,0.0110062893081759,-0.7847390822247036,-0.3831812057804556,2.579,123.0,-0.7847390822247036,Small,Low,-1.7725839342864105,2.4761870977683484,-2.567993710691824,0.1946,-2.3844000000000003,0.4586282333883456,0.0644157697982928,-0.8649449825828088,-0.2734778148960666,1.941869999999999,7219643.351681513
000100.SZ,2021-01-28,-0.0512820512820511,-0.784364645332373,-0.3862629353063721,1.772,95.0,-0.784364645332373,Small,Low,-1.666457644109551,2.640183082362533,-1.8232820512820511,-1.9076,-3.6796,-0.2755970963440456,0.2784185707604925,-0.8303753414823664,-0.2260909521505958,5.697959999999999,2232366.0831913725
000100.SZ,2021-02-03,-0.0256136606189966,-0.7769243745429821,-0.3821731702894734,1.294,53.0,-0.7769243745429821,Small,Low,-1.9576574987930615,1.738729833418593,-1.3196136606189968,-0.4635,-1.7575,-0.2109705487721384,0.2474327721900641,-0.8250126729236035,-0.227431054140438,5.861784999999999,-5079134.68939413
000100.SZ,2021-02-09,0.0497685185185183,-0.7803123627504086,-0.3768323411824059,1.723,53.0,-0.7803123627504086,Small,Low,-1.876916110889128,2.180627501518204,-1.6732314814814817,2.0111,0.2880999999999998,-0.4575072673938199,0.0752005318506225,-0.8291038980103352,-0.2297291540689959,5.815314999999999,-1559850.094705258
000100.SZ,2021-03-05,0.0323325635103926,-0.7970425289859503,-0.4112060379528695,2.014,53.0,-0.7970425289859503,Small,Low,-1.6932833256716835,2.01940718612542,-1.9816674364896072,-0.043,-2.057,-0.9980263883618028,0.0705990511370589,-0.8266107246153088,-0.2381937770832219,3.6154699999999984,5192307.202271231
000100.SZ,2021-06-16,-0.0357615894039734,-0.7833059748260992,-0.3816783777536836,1.779,55.5,-0.7833059748260992,Small,Low,-1.9252255422347,2.119462461405932,-1.8147615894039733,-1.0749,-2.8539,0.3552000386344093,-0.5068538278847269,-0.8499130342724277,-0.2676504216040579,2.464189999999998,-4514158.77920652
000100.SZ,2021-06-22,0.0278514588859415,-0.7807321538394095,-0.3806654007982986,1.468,33.5,-0.7807321538394095,Small,Low,-1.6582630578730808,2.1914380525043318,-1.4401485411140584,0.7999,-0.6680999999999999,1.1102275775048451,-0.1363925595813896,-0.8426069420829565,-0.2637823323193456,2.9048699999999985,1620611.505526289
000100.SZ,2021-07-16,0.0436408977556108,-0.7796558723156548,-0.3820166456163628,1.346,133.5,-0.7796558723156548,Big,Low,-1.7126984594910253,2.222278515920192,-1.3023591022443892,-0.7094,-2.0554,0.6419170018505044,0.2303253747241319,-0.8254517439781733,-0.2623687074189247,3.0047299999999986,1533104.4772097394
000100.SZ,2021-07-22,0.0,-0.7846237638801046,-0.3831811247155119,2.491,93.0,-0.7846237638801046,Small,Low,-1.6369114667899447,2.350715910399092,-2.491,0.3389,-2.1521,0.971675852584854,0.0691956409700633,-0.8375012453330173,-0.2631108870296266,2.9856649999999982,-336295.332700829
000100.SZ,2021-07-28,-0.0470588235294118,-0.7805036345262906,-0.3756854963740587,2.666,137.0,-0.7805036345262906,Big,Low,-1.6418394204751707,2.3403609044449647,-2.713058823529412,-0.5795,-3.2455,0.4822927460921859,-0.0826305755495283,-0.8442031113799391,-0.2594283228205392,3.171609999999999,-10775763.276807474
000100.SZ,2021-08-09,0.0260416666666667,-0.7970425289859503,-0.4112060379528695,1.956,55.5,-0.7970425289859503,Small,Low,-1.756053428974902,2.187061899119452,-1.9299583333333328,1.0528,-0.9032,-0.0586232933521619,-0.0246658875193748,-0.8412610079085787,-0.2606266719082339,3.0012099999999995,5358754.78799545
000100.SZ,2021-12-14,-0.0183767228177641,-0.7810026966185469,-0.3818541177836068,2.051,133.5,-0.7810026966185469,Big,Low,-1.6896022675521665,2.3877919232495746,-2.0693767228177644,-0.5313,-2.5823,1.8045777490318708,-0.0480115835495488,-0.8649018928865496,-0.2115829618854795,1.2853299999999996,6613731.200689089
000100.SZ,2022-01-07,0.0111464968152865,-0.7846237638801046,-0.3831811247155119,1.065,93.0,-0.7846237638801046,Small,Low,-1.7913981922242428,2.3136642218227554,-1.0538535031847134,-0.1823,-1.2473,-0.2944676328706725,-0.1001522492530362,-0.8789987095431094,-0.223008651120968,1.1884549999999996,3121269.3471232634
000100.SZ,2022-01-13,-0.009493670886076,-0.7846237638801042,-0.3831811247155121,2.265,148.5,-0.7846237638801042,Big,Low,-1.5853508064064914,2.495007284590061,-2.274493670886076,-1.1723,-3.4373,-0.2305705471699222,-0.1090640207776549,-0.8790950951687034,-0.223039454162346,0.9900649999999998,-425561.294152386
000100.SZ,2022-01-19,-0.0096930533117932,-0.7846237638801046,-0.3831811247155119,1.663,95.5,-0.7846237638801046,Small,Low,-1.6918274189831046,2.313664221822756,-1.6726930533117934,-0.3287,-1.9917,-0.2311868528891497,-0.0846304604267147,-0.8826360062442284,-0.2238934556044711,0.9470049999999997,-929277.9345833268
000100.SZ,2022-01-25,-0.04,-0.7935108339421411,-0.4043199288651279,2.448,130.0,-0.7935108339421411,Small,Low,-1.59241291867262,2.495391796488603,-2.488,-2.5835,-5.031499999999999,-0.9318919854096088,-0.2587620102625982,-0.8777310340331956,-0.2261553068833674,0.9997249999999998,-3879481.5074242232
000100.SZ,2022-07-01,0.0041753653444676,-0.7857406300217139,-0.3975536357006107,2.922,167.0,-0.7857406300217139,Big,Low,-1.6328350757168084,2.3189997416615684,-2.9178246346555325,-0.323,-3.245,1.5268391669537538,0.1853012532370778,-0.966598274807132,-0.2072795036160811,1.7504749999999991,5293094.836368958
000425.SZ,2017-03-03,-0.010126582278481,-0.9508923059517488,-0.5389913410356094,2.557,33.0,-0.9508923059517488,Small,Low,-2.03091306186236,2.5368816921620825,-2.567126582278481,-0.3627,-2.9197,2.1831960754822286,0.2983978451813805,-0.7466720954542132,-0.2944725582491921,2.1486300000000003,-1271041.87433333
000425.SZ,2017-05-08,-0.0407608695652175,-0.987338303604565,-0.549897223169272,2.5832,26.0,-0.987338303604565,Small,Low,-1.641004648545779,2.0511076326857927,-2.623960869565217,-0.7871,-3.3703000000000003,-1.1730871349241214,-0.432335518362847,-0.7683530294732674,-0.2973193864741998,0.9672700000000004,-844681.5335714335
000425.SZ,2017-06-02,0.0058997050147493,-0.924841918852429,-0.4856858363954035,1.157,42.5,-0.924841918852429,Small,Low,-2.181861827025148,2.3649037296331104,-1.151100294985251,0.094,-1.063,-0.8985272604883799,-0.3160548052678188,-0.7885895936955359,-0.2906299461142252,0.7835450000000004,384943.2657399305
000425.SZ,2017-06-08,-0.0028735632183907,-0.947788206641038,-0.5012560725016133,1.946,33.0,-0.947788206641038,Small,Low,-1.8936501299471211,2.3839571613462645,-1.948873563218391,0.3187,-1.6273,-1.3216476764497789,-0.0974006559128237,-0.7900783611473864,-0.2893208042050012,0.7048650000000003,665567.5594285765
000425.SZ,2017-06-20,0.0,-0.9880277889954722,-0.5650329884595169,2.592,33.0,-0.9880277889954722,Small,Low,-1.978464906573229,2.2498335013712047,-2.592,-0.1387,-2.7307,-0.5799307542723777,0.1393711031936725,-0.7915569600357147,-0.2884624113527002,0.6325200000000002,464888.7211587328
000425.SZ,2017-08-01,0.0,-0.9659604904347072,-0.5496069705888131,2.005,26.0,-0.9659604904347072,Small,Low,-1.588627020085284,2.08287475740039,-2.005,0.5991,-1.4059,0.2122701637687661,0.1762192000507446,-0.7701663006562184,-0.2799032407823204,1.1530099999999996,-195108.15489177115
000425.SZ,2017-09-06,0.0105263157894737,-0.9832104478631922,-0.5725031424213232,1.995,20.0,-0.9832104478631922,Small,Low,-1.805590852759236,2.3705975296646544,-1.9844736842105264,0.0317,-1.9633,-0.9205753568314614,-0.1619086394202133,-0.7870190613366116,-0.2921035740512548,0.6938350000000002,70574.06378571165
000425.SZ,2017-09-11,0.0026178010471205,-0.8147498346616437,-0.5846465320744733,2.094,26.0,-0.8147498346616437,Small,Low,-2.251035434924517,2.1207150288613104,-2.09138219895288,0.3321,-1.7618999999999998,0.5545882847404006,0.0001618988366632,-0.7830442016810162,-0.2851778591236322,0.6171200000000001,344697.2987857121
000425.SZ,2017-10-30,-0.0209973753280839,-0.9658147348817278,-0.5494559863691778,2.032,45.5,-0.9658147348817278,Small,Low,-2.0650850338110147,1.744429692623914,-2.052997375328084,-0.7748,-2.8068,0.078962743843359,0.1035418992820735,-0.8200511471241867,-0.2968137682269074,0.4588099999999999,752827.1947619072
000425.SZ,2017-10-31,0.0080428954423592,-0.941670061691324,-0.4947610682969072,2.333,33.0,-0.941670061691324,Small,Low,-1.558421564697184,2.1892824212420154,-2.324957104557641,0.0886,-2.2444,-0.0424102309337772,0.1450550906024488,-0.8152825767904939,-0.2028582796375631,0.4652299999999999,858040.3167619043
000425.SZ,2017-12-11,0.0516304347826086,-0.987338303604565,-0.549897223169272,1.708,45.5,-0.987338303604565,Small,Low,-2.179955578193092,2.054348781686468,-1.656369565217391,0.9788,-0.7292,0.9677520565847876,0.0526386494609323,-0.8244793636712808,-0.1948931768372831,0.8726199999999995,770245.0883333394
000425.SZ,2018-02-05,0.0200445434298439,-0.9893635005358756,-0.5545887313931382,1.819,9.5,-0.9893635005358756,Small,Low,-1.4475961300268243,1.9914907439174605,-1.798955456570156,0.7341,-1.0849,-0.2223403615589052,-0.1228370484251539,-0.7867420361224673,-0.2136881653504524,2.494435000000001,-2160455.284541496
000425.SZ,2018-03-02,-0.0047281323877069,-0.9788624901791247,-0.5431750668022338,2.6,45.5,-0.9788624901791247,Small,Low,-1.8565558757649945,2.364367600430497,-2.604728132387707,-0.5873,-3.1873,-0.6579776204292064,-0.2920840506095984,-0.805527158566267,-0.262144162431217,1.5792300000000012,548252.6249523865
000425.SZ,2018-07-19,0.0025380710659899,-0.9159272188229572,-0.4773587520909317,1.171,27.5,-0.9159272188229572,Small,Low,-1.5290375532571177,2.0213075517442523,-1.16846192893401,-0.5278,-1.6988,-0.133975826554454,-0.0765006349629193,-0.8777740996503877,-0.2646044361120461,1.005355000000002,154430.4705555552
000425.SZ,2018-08-24,-0.0094339622641509,-0.9766046651221296,-0.5531911212620492,2.6745,9.5,-0.9766046651221296,Small,Low,-2.0638871563146948,2.0119828404760494,-2.683933962264151,0.1764,-2.4981,1.5632252175243764,0.0135938647519822,-0.823836363164839,-0.1780969725774586,1.079700000000002,-22532.03765513044
000425.SZ,2018-09-12,-0.0025445292620865,-0.9893635005358754,-0.5545887313931382,1.7722,49.5,-0.9893635005358754,Small,Low,-2.3245292545837803,2.260234706048372,-1.7747445292620867,-0.3261,-2.0983,-0.7352042881846166,-0.383249673636544,-0.8351065357119665,-0.178918352793399,0.6443300000000023,-389079.8083441541
000425.SZ,2018-11-05,0.0,-0.9681587381208114,-0.5453857678319355,2.278,77.0,-0.9681587381208114,Small,Low,-2.1685085302776725,2.108146243605934,-2.278,-0.4127,-2.6907,-1.3151681197573994,-0.2002144670260055,-0.8679149791299112,-0.1961502965435408,0.6338200000000025,418252.2659668108
000425.SZ,2018-12-28,0.0062305295950155,-0.9695068228946876,-0.5464146659916577,2.4943,10.0,-0.9695068228946876,Small,Low,-1.2374892809487368,2.101792213247635,-2.4880694704049846,0.4353,-2.059,0.5287672009701319,-0.134703231967839,-0.8701025556005734,-0.2730523694446624,0.463530000000002,-491230.3634285696
000425.SZ,2019-01-17,-0.0030487804878047,-0.9217408808185392,-0.4713606969473177,2.195,21.5,-0.9217408808185392,Small,Low,-1.923594583451254,1.9787851089455373,-2.1980487804878046,-0.4196,-2.6146,-0.0148022599348756,-0.1908488831758341,-0.8822514139436353,-0.2736949457773109,0.479315000000002,-122036.90966666907
000425.SZ,2019-03-13,-0.0217391304347825,-0.9392038287683788,-0.6070706705219726,1.814,7.5,-0.9392038287683788,Small,Low,-1.978755465543239,2.168455144096418,-1.8357391304347828,-1.09,-2.904,0.0594830797409115,0.2370552950832491,-0.881338974019503,-0.2830321940515161,1.8580650000000016,-976846.9041257356
000425.SZ,2019-04-04,0.0328227571115973,-0.7992019916607989,-0.5090992385687374,2.3595,27.5,-0.7992019916607989,Small,Low,-2.23803612516872,2.4325845130912342,-2.326677242888403,0.9413,-1.4182,0.1288967463779388,0.1945589487046669,-0.8511982615958475,-0.2741539580853124,1.8879500000000011,2266325.89337446
000425.SZ,2019-04-18,-0.0098619329388561,-0.948408081545813,-0.564568681186373,2.003,21.5,-0.948408081545813,Small,Low,-2.243968384281406,2.348630430660802,-2.0128619329388564,-0.3958,-2.3988,-0.1596844251273688,0.2193947307646478,-0.8308341808398784,-0.1899884852021247,2.0162600000000017,-330235.2163469145
000425.SZ,2019-05-17,-0.039387308533917,-0.953262842342492,-0.5665436360120318,2.065,21.5,-0.953262842342492,Small,Low,-2.14660997061796,2.344197440808632,-2.104387308533917,-2.4838,-4.5488,-0.3623299308185599,-0.1960659285879122,-0.9216105908232052,-0.2695956235679697,1.5495150000000018,1076677.7771428626
000425.SZ,2019-05-22,-0.018058690744921,-0.9406549684222448,-0.4950217962135478,1.691,45.5,-0.9406549684222448,Small,Low,-2.099279261139115,1.8895853911794336,-1.709058690744921,-0.4909,-2.1819,-0.2883956145661388,-0.2142773812168345,-0.923423469068649,-0.2695902662085525,1.409190000000002,227040.4010317484
000425.SZ,2019-09-03,0.0022573363431153,-0.9416700616913236,-0.4947610682969073,1.769,51.5,-0.9416700616913236,Small,Low,-1.5970348320754,2.334561215579892,-1.7667426636568846,0.2068,-1.5621999999999998,0.264061544587531,0.0324097154525916,-0.9252568586191788,-0.2427824796763278,0.8948700000000018,-238613.53092856784
000425.SZ,2019-09-27,-0.0088495575221236,-0.9841425668836554,-0.5504021417388766,2.346,67.0,-0.9841425668836554,Small,Low,-2.2876741434565093,2.0710643505092987,-2.354849557522124,0.1051,-2.2409,-0.1442995649395831,0.114195000054356,-0.9341236152572118,-0.252937751828269,0.9655550000000022,-285732.9128888748
000425.SZ,2019-10-21,-0.0042918454935623,-0.9842404483846622,-0.5591585321472826,2.552,10.0,-0.9842404483846622,Small,Low,-2.090572903228296,2.108349501810823,-2.556291845493562,0.0503,-2.5017,-0.071879310765128,-0.03157982315975,-0.9222441480231583,-0.2462543918825418,0.7675700000000019,-506710.8298545888
000425.SZ,2019-12-02,0.002183406113537,-0.9932463817315972,-0.5570519520636247,2.72,50.0,-0.9932463817315972,Small,Low,-1.792008814382904,2.333738400440437,-2.717816593886463,0.1332,-2.5868,0.2461978796881804,0.0417100115226286,-0.9293917696444468,-0.2481992037683859,0.783010000000002,2046969.4258530384
000425.SZ,2019-12-13,0.0120240480961923,-0.9871869198801472,-0.5486483920417266,2.393,10.5,-0.9871869198801472,Small,Low,-1.6031509987650527,1.955200226198324,-2.380975951903808,1.7827,-0.6102999999999998,1.3459671088849232,0.4014657314782748,-0.9184924675322472,-0.2545683723226074,1.0243350000000022,1814264.4031969968
000425.SZ,2020-03-13,-0.0134874759152215,-0.9493598940197746,-0.5005160303167804,2.299,51.5,-0.9493598940197746,Small,Low,-1.6280809378455805,2.2686169259945816,-2.3124874759152214,-1.2334,-3.5324,0.6826198274907466,0.0712804999144941,-0.9182462335386176,-0.2593034997003474,2.174415000000003,-1574943.6607196918
000425.SZ,2020-05-19,0.008,-0.9873383036045652,-0.5498972231692718,2.555,123.0,-0.9873383036045652,Small,Low,-1.688143558366061,2.4146571677635507,-2.547,0.8054,-1.7496,1.545658932949211,0.2151959732246292,-0.8983285108990914,-0.2735958773385411,1.698165000000003,-1584543.8473963656
000425.SZ,2020-08-04,0.0076923076923076,-0.9659758930918004,-0.5496069705888131,2.167,53.0,-0.9659758930918004,Small,Low,-1.6905148450503504,2.236642308282364,-2.159307692307692,0.1105,-2.0565,0.6892338830907244,0.0458829723304041,-0.9059291966577532,-0.1616922361866258,2.3318400000000024,356331.59296052216
000425.SZ,2020-08-06,-0.0108024691358025,-0.9406549684222448,-0.4950217962135478,2.115,35.5,-0.9406549684222448,Small,Low,-2.309398477701489,2.3017527812275,-2.125802469135803,0.2634,-1.8516,0.9043687367301768,-0.0201140004862671,-0.9016975741848936,-0.1627665812100281,2.207580000000001,-223662.35765222076
000425.SZ,2020-08-18,-0.0046082949308754,-0.93285027385183,-0.4849039610277391,2.151,90.5,-0.93285027385183,Small,Low,-1.5708050199028212,2.42518816558702,-2.1556082949308752,0.3573,-1.7937,-0.743592318294917,-0.2162991711183938,-0.9034217784926366,-0.1595894868513132,1.479335000000002,-318025.80741437705
000425.SZ,2020-09-04,0.0,-0.9806817188213416,-0.5547535517461136,1.714,53.0,-0.9806817188213416,Small,Low,-1.6273229330781085,2.3585970005892944,-1.714,-0.8749,-2.5889,-0.5147264862944045,-0.1386419195472105,-0.9179301853711292,-0.2488730763734595,1.305545000000002,-1408511.364018052
000425.SZ,2020-09-17,0.0167785234899329,-0.9932463817315969,-0.5570519520636247,2.533,93.0,-0.9932463817315969,Small,Low,-1.5947212778358146,2.5068761236807164,-2.516221476510067,-0.4108,-2.9438,-0.7240671424940378,-0.177172328472083,-0.9239399817052032,-0.2534445318919977,1.116145000000002,-192653.69437906687
000425.SZ,2020-09-29,0.0017730496453902,-0.9163829941318248,-0.4778484241444188,1.155,93.0,-0.9163829941318248,Small,Low,-1.5275314872234942,2.3556171346290533,-1.1532269503546098,0.2121,-0.9429,-0.5364806471590678,-0.2061569469398662,-0.9214821384113476,-0.250284829857088,1.025835000000002,-2442447.689795694
000425.SZ,2020-10-29,0.0091240875912408,-0.9196965566461618,-0.4827111933936379,1.901,90.5,-0.9196965566461618,Small,Low,-1.762753120950494,2.1516845532444338,-1.8918759124087592,0.1067,-1.7943,1.285341675597968,-0.2511010915386483,-0.9241817776545675,-0.2788588524949264,0.7520150000000022,5685.296713288524
000425.SZ,2020-11-04,-0.0219560878243512,-0.9872841167573226,-0.5498973131744909,2.579,88.0,-0.9872841167573226,Small,Low,-1.7725839342864105,2.4761870977683484,-2.6009560878243514,0.1946,-2.3844000000000003,-0.6174756672650418,-0.3044015520298197,-0.9322282994276304,-0.2884478216423158,0.8222800000000022,-1203766.265862906
000425.SZ,2021-01-28,-0.0410714285714285,-0.9244042574720432,-0.4967486931390127,1.772,53.0,-0.9244042574720432,Small,Low,-1.666457644109551,2.640183082362533,-1.8130714285714284,-1.9076,-3.6796,0.0977875814575748,0.0145100174364206,-0.9356952409581172,-0.2893103683933928,1.692730000000002,-798082.8686845379
000425.SZ,2021-02-03,0.0147540983606557,-0.9196354244699596,-0.4827111933936381,1.294,32.0,-0.9196354244699596,Small,Low,-1.9576574987930615,1.738729833418593,-1.2792459016393445,-0.4635,-1.7575,1.0620952188320214,0.166533994216173,-0.9218524108179924,-0.2906298150049943,2.060045000000002,2598436.6335576014
000425.SZ,2021-02-09,0.0697674418604652,-0.941670061691324,-0.4947610682969073,1.723,32.0,-0.941670061691324,Small,Low,-1.876916110889128,2.180627501518204,-1.6532325581395348,2.0111,0.2880999999999998,0.9494012024882752,0.2164327056019453,-0.9119363956925994,-0.292806426639526,2.294040000000002,4632832.504137482
000425.SZ,2021-03-05,-0.0234948604992656,-0.9589589378458656,-0.5465498370762414,2.014,32.0,-0.9589589378458656,Small,Low,-1.6932833256716835,2.01940718612542,-2.0374948604992653,-0.043,-2.057,0.5657883892814897,0.2695777982192429,-0.9210319120122304,-0.3010787870552214,2.9672000000000023,969252.6776428892
000425.SZ,2021-07-16,-0.0064412238325282,-0.9733852688508248,-0.5407910678212143,1.346,57.5,-0.9733852688508248,Small,Low,-1.7126984594910253,2.222278515920192,-1.3524412238325283,-0.7094,-2.0554,1.1219693307404683,0.0728698945727174,-0.9341327366642832,-0.2787788424336416,0.9377000000000002,-498358.9125227242
000425.SZ,2021-07-22,0.0357142857142855,-0.9873383036045652,-0.5498972231692718,2.491,56.0,-0.9873383036045652,Small,Low,-1.6369114667899447,2.350715910399092,-2.4552857142857145,0.3389,-2.1521,0.5427174981046142,0.0772071521176722,-0.9341837947653008,-0.279585525438985,0.9325400000000004,888989.9231622105
000425.SZ,2021-07-28,-0.021702838063439,-0.9928314004648712,-0.5610210241557236,2.666,59.0,-0.9928314004648712,Small,Low,-1.6418394204751707,2.3403609044449647,-2.687702838063439,-0.5795,-3.2455,0.7619830786150595,-0.2030522934273273,-0.9391903902290802,-0.2760843755858582,0.9489550000000004,-959339.7952374662
000425.SZ,2021-08-03,0.0095999999999998,-0.9601035891382148,-0.5425760698312725,2.292,11.5,-0.9601035891382148,Small,Low,-1.478761178966507,2.0481758904971974,-2.2824,-0.4703,-2.7623,1.644324076329915,0.0261390672240561,-0.9268003257141258,-0.2768090758262687,0.9934950000000004,846768.3844240799
000425.SZ,2021-08-09,0.0230769230769232,-0.9589589378458656,-0.5465498370762414,1.956,33.5,-0.9589589378458656,Small,Low,-1.756053428974902,2.187061899119452,-1.9329230769230767,1.0528,-0.9032,1.3620412691724433,0.11339566192463,-0.934200295911116,-0.2773366533086795,1.1671850000000004,3838712.2997193695
000425.SZ,2021-12-14,-0.012779552715655,-0.9179722247057546,-0.4740459655848365,2.051,95.5,-0.9179722247057546,Small,Low,-1.6896022675521665,2.3877919232495746,-2.0637795527156557,-0.5313,-2.5823,1.0066383807360475,0.1131047312707176,-0.9274926282656816,-0.291781522626353,0.8662950000000007,985237.196077196
000425.SZ,2022-01-07,0.0130505709624795,-0.9873383036045652,-0.5498972231692718,1.065,56.0,-0.9873383036045652,Small,Low,-1.7913981922242428,2.3136642218227554,-1.0519494290375204,-0.1823,-1.2473,0.8848321254453988,0.0403334325787453,-0.9463922949470344,-0.3017822236935404,0.8055050000000012,1349297.4738422008
000425.SZ,2022-01-13,-0.0048780487804878,-0.9873383036045652,-0.549897223169272,2.265,93.0,-0.9873383036045652,Small,Low,-1.5853508064064914,2.495007284590061,-2.269878048780488,-1.1723,-3.4373,0.3324060739836803,-0.0113435926216026,-0.9467500967171032,-0.30181475750712,0.7329550000000011,299828.3169129132
000425.SZ,2022-01-19,0.0098684210526314,-0.9873383036045652,-0.5498972231692718,1.663,57.5,-0.9873383036045652,Small,Low,-1.6918274189831046,2.313664221822756,-1.6531315789473686,-0.3287,-1.9917,-0.0478451219475614,0.0300073225625035,-0.9465164899642684,-0.3026254467317691,0.7586700000000012,19739.29086247605
000425.SZ,2022-01-25,-0.038917089678511,-0.9709674690567563,-0.5457968531595611,2.448,93.0,-0.9709674690567563,Small,Low,-1.59241291867262,2.495391796488603,-2.486917089678511,-2.5835,-5.031499999999999,-1.2179008340927044,-0.2214098158051228,-0.939332168338544,-0.3047165878294946,0.8087400000000011,-878661.7737848668
000425.SZ,2022-07-01,0.0278293135435994,-0.9751994843469748,-0.5531911212620492,2.922,93.0,-0.9751994843469748,Small,Low,-1.6328350757168084,2.3189997416615684,-2.894170686456401,-0.323,-3.245,0.1860988891866943,0.1906619580074037,-0.9460925266110858,-0.2802531658063046,0.5959050000000008,760929.2165869045
000651.SZ,2017-03-03,-0.0003661662394726,0.2840519526077098,1.9866091984388616,2.557,130.5,0.2840519526077098,Big,High,-2.03091306186236,2.5368816921620825,-2.5573661662394724,-0.3627,-2.9197,0.9964972445144314,0.2189095591257648,-0.7394012233726955,0.732030287739671,1.1506650000000005,-648448.6513247696
000651.SZ,2017-05-08,-0.0332621299969485,-0.2214324353251199,2.0002880810089865,2.5832,128.0,-0.2214324353251199,Small,Low,-1.641004648545779,2.0511076326857927,-2.6164621299969486,-0.7871,-3.3703000000000003,0.677698271215466,-0.0032557719287774,-0.6930526562630923,0.9766216107376048,1.4178200000000003,-933608.7393636038
000651.SZ,2017-06-02,-0.0138357374153664,-0.2003237845792359,2.0059917936777194,1.157,156.5,-0.2003237845792359,Big,Low,-2.181861827025148,2.3649037296331104,-1.1708357374153664,0.094,-1.063,0.4238472364220478,0.0825028102641885,-0.6771951179184743,0.981178162641656,1.1484700000000003,17729.126794172218
000651.SZ,2017-06-08,0.0476878612716762,-0.1872475818899197,2.0166276192594856,1.946,176.0,-0.1872475818899197,Big,Low,-1.8936501299471211,2.3839571613462645,-1.898312138728324,0.3187,-1.6273,0.8289536336347887,0.4292302806191591,-0.6537863751382824,0.9973825553828166,1.160165,1688442.6224341728
000651.SZ,2017-06-20,0.0,-0.2803741247257248,1.965056989648269,2.592,150.0,-0.2803741247257248,Big,Low,-1.978464906573229,2.2498335013712047,-2.592,-0.1387,-2.7307,0.789042527177109,0.3084939286390026,-0.6495127698979961,1.0038599474734506,1.262625,-175145.5786081092
000651.SZ,2017-08-01,0.0005096839959224,-0.2610228549674955,2.0020850667038568,2.005,111.0,-0.2610228549674955,Small,Low,-1.588627020085284,2.08287475740039,-2.0044903160040777,0.5991,-1.4059,1.140278980231567,0.0789853714335606,-0.6540216393110432,0.6529812532675288,1.2121650000000008,-1457356.97659428
000651.SZ,2017-09-11,0.0005392289026691,-0.3233615057921205,2.13391089570821,2.094,162.0,-0.3233615057921205,Big,Low,-2.251035434924517,2.1207150288613104,-2.0934607710973308,0.3321,-1.7618999999999998,-0.5873750085111391,-0.2175461045888984,-0.6869657981382816,0.8098772608422321,0.91959,-775457.2046635993
000651.SZ,2017-10-30,-0.0004569339730409,-0.2583013403908364,2.002678286057954,2.032,153.5,-0.2583013403908364,Big,Low,-2.0650850338110147,1.744429692623914,-2.032456933973041,-0.7748,-2.8068,0.1252057252476245,0.3662163045720171,-0.6439370998327669,0.7927911785295202,1.1722799999999998,2123011.144014501
000651.SZ,2017-10-31,-0.0274285714285714,-0.2307506705361766,2.021100892007428,2.333,150.0,-0.2307506705361766,Big,Low,-1.558421564697184,2.1892824212420154,-2.360428571428572,0.0886,-2.2444,-0.0972709636372976,0.3025812756001048,-0.6581478432922465,0.9980807747699704,1.2036649999999995,1388771.034838334
000651.SZ,2017-12-11,0.0419764931638282,-0.2214324353251199,2.0002880810089865,1.708,180.5,-0.2214324353251199,Big,Low,-2.179955578193092,2.054348781686468,-1.6660235068361715,0.9788,-0.7292,0.0396400409029282,-0.0921686622768778,-0.6659716644087217,1.0225016412731978,1.23741,1208103.6692057373
000651.SZ,2018-02-05,-0.0259506217336458,-0.2347981534274222,2.0151272089555685,1.819,126.5,-0.2347981534274222,Small,Low,-1.4475961300268243,1.9914907439174605,-1.8449506217336455,0.7341,-1.0849,1.1104130546218138,0.1980944114040424,-0.5703727131495583,0.9778650206605974,1.30271,-636210.2672972656
000651.SZ,2018-03-02,0.0174486234974795,-0.252878033233207,2.014689598909579,2.6,285.5,-0.252878033233207,Big,Low,-1.8565558757649945,2.364367600430497,-2.5825513765025203,-0.5873,-3.1873,-0.2229584051585267,-0.1531696577998729,-0.5816270520857858,0.8309679880368519,1.2014350000000005,-827455.6909072716
000651.SZ,2018-07-19,0.0084726867335562,-0.2072850427452939,1.991956027893732,1.171,117.5,-0.2072850427452939,Small,Low,-1.5290375532571177,2.0213075517442523,-1.1625273132664438,-0.5278,-1.6988,0.3921800746298409,-0.1170688765513334,-0.6639614827090576,1.1748916112493648,0.8109200000000001,-46007.71910658997
000651.SZ,2018-08-24,-0.006125574272588,-0.2771047033277947,1.9896309869543447,2.6745,162.5,-0.2771047033277947,Big,Low,-2.0638871563146948,2.0119828404760494,-2.680625574272588,0.1764,-2.4981,0.5063788388702267,-0.2586482319748349,-0.7062637033482032,1.1641997284176713,0.7482949999999999,72767.04415266933
000651.SZ,2018-09-12,-0.0126966602263316,-0.234798153427422,2.0151272089555685,1.7722,175.5,-0.234798153427422,Big,Low,-2.3245292545837803,2.260234706048372,-1.7848966602263316,-0.3261,-2.0983,0.3891766319504758,-0.2071155430292653,-0.7270898468934084,1.4091361236947395,0.79085,-1532946.121601066
