S_INFO_WINDCODE,TRADE_DT,S_DQ_CLOSE,S_FA_ROE,Skewness20,WVAD,S_VAL_PS,NET_ASSETS_TODAY,TOT_CUR_LIAB
000425.SZ,2021-08-05,6.5,10.821,1.5179613437530743,2732541.305298733,0.6884,32655045773.31,60172361866.76
000425.SZ,2021-08-06,6.5,10.821,1.5398565257793624,3046959.819798735,0.6884,32655045773.31,60172361866.76
000425.SZ,2021-08-09,6.65,10.821,1.3620412691724433,3838712.2997193695,0.7043,32655045773.31,60172361866.76
000425.SZ,2021-08-10,6.65,10.821,1.3620412691724426,2738612.729094375,0.7043,32655045773.31,60172361866.76
000425.SZ,2021-08-11,6.65,10.821,1.4047814753777188,1961712.2369639447,0.7043,32655045773.31,60172361866.76
000425.SZ,2021-08-12,6.57,10.821,1.446955825376835,663127.7784345335,0.6958,32655045773.31,60172361866.76
000425.SZ,2021-08-13,6.61,10.821,1.3802242847001511,840693.2585178677,0.7,32655045773.31,60172361866.76
000425.SZ,2021-08-16,6.52,10.821,1.3845553730588167,228575.79651786247,0.6905,32655045773.31,60172361866.76
000425.SZ,2021-08-17,6.36,10.821,1.5275307717643394,-1078894.973958325,0.6736,32655045773.31,60172361866.76
000425.SZ,2021-08-18,6.58,10.821,1.20313193124453,-488153.26199999615,0.6969,32655045773.31,60172361866.76
000425.SZ,2021-08-19,6.39,10.821,1.4053183737444552,-945729.2421818192,0.6767,32655045773.31,60172361866.76
000425.SZ,2021-08-20,6.43,10.821,1.3188551040325076,-403305.1340568233,0.681,32655045773.31,60172361866.76
000425.SZ,2021-08-23,6.43,10.821,1.3525830849580185,-689825.3558068266,0.681,32655045773.31,60172361866.76
000425.SZ,2021-08-24,6.41,10.821,1.424578268577518,-469526.5085340975,0.6789,32655045773.31,60172361866.76
000425.SZ,2021-08-25,6.21,10.821,1.2558622076038173,-774727.4079280401,0.6577,32655045773.31,60172361866.76
000425.SZ,2021-08-26,6.17,10.821,1.2942270032798957,-1752651.3159280391,0.6534,32655045773.31,60172361866.76
000425.SZ,2021-08-27,6.18,10.821,1.2555855792154114,-1134059.787483062,0.6545,32655045773.31,60172361866.76
000425.SZ,2021-08-30,6.11,10.821,0.1176334597507907,-1882463.4572747224,0.6471,32655045773.31,60172361866.76
000425.SZ,2021-08-31,6.52,10.821,1.2029594160979709,683563.4808389135,0.6905,34606874474.33,60172361866.76
000425.SZ,2021-09-01,7.17,10.821,1.823968182832665,5366779.051820157,0.7593,34606874474.33,60172361866.76
000425.SZ,2021-09-02,7.39,16.0106,1.639590374691028,8251638.171644203,0.7826,34606874474.33,63125728115.72
000425.SZ,2021-09-03,7.22,16.0106,1.6126651394140767,7833124.26831087,0.7646,34606874474.33,63125728115.72
000425.SZ,2021-09-06,7.26,16.0106,1.7333891791838951,7896127.074476282,0.7689,34606874474.33,63125728115.72
000425.SZ,2021-09-07,7.29,16.0106,1.715354920758957,9430018.95114294,0.7721,34606874474.33,63125728115.72
000425.SZ,2021-09-08,7.18,16.0106,1.7317498979478796,6297759.891394687,0.7604,34606874474.33,63125728115.72
000425.SZ,2021-09-09,7.22,16.0106,1.685519145533981,1597098.2478775564,0.7646,34606874474.33,63125728115.72
000425.SZ,2021-09-10,7.08,16.0106,1.7198904232366077,-1159258.1625525467,0.7498,34606874474.33,63125728115.72
000425.SZ,2021-09-13,7.09,16.0106,1.6924183870556064,-412469.2925525487,0.7509,34606874474.33,63125728115.72
000425.SZ,2021-09-14,6.94,16.0106,1.712354133568985,-1360451.896793617,0.735,34606874474.33,63125728115.72
000425.SZ,2021-09-15,6.91,16.0106,1.9880407128245128,-2424106.876793611,0.7318,34606874474.33,63125728115.72
000425.SZ,2021-09-16,6.84,16.0106,2.089530515537456,-2180057.1268635346,0.7244,34606874474.33,63125728115.72
000425.SZ,2021-09-17,6.82,16.0106,2.132300312996016,-1852048.5157180163,0.7223,34606874474.33,63125728115.72
000425.SZ,2021-09-22,6.77,16.0106,2.151765874247465,-863261.2253258645,0.717,34606874474.33,63125728115.72
000425.SZ,2021-09-23,7.11,16.0106,1.7379162455459738,752232.1166306578,0.753,34606874474.33,63125728115.72
000425.SZ,2021-09-24,6.71,16.0106,1.3200928575006272,129970.0724431565,0.7106,34606874474.33,63125728115.72
000425.SZ,2021-09-27,6.52,16.0106,1.301208966970934,-414129.5842235148,0.6905,34606874474.33,63125728115.72
000425.SZ,2021-09-28,6.59,16.0106,1.254786034128993,179423.49998103004,0.6979,34606874474.33,63125728115.72
000425.SZ,2021-09-29,6.37,16.0106,1.2124394277562307,-642822.2684013256,0.6746,34606874474.33,63125728115.72
000425.SZ,2021-09-30,6.99,16.0106,1.3568691589752406,1539518.851206523,0.7403,34606874474.33,63125728115.72
000425.SZ,2021-10-08,6.79,16.0106,1.4989768746246852,-1129409.7307499987,0.7191,34606874474.33,63125728115.72
000425.SZ,2021-10-11,6.48,16.0106,1.6430845921504718,-953660.864464282,0.6863,34606874474.33,63125728115.72
000425.SZ,2021-10-12,6.34,16.0106,1.6431636675151826,-940575.5517106572,0.6714,34606874474.33,63125728115.72
000425.SZ,2021-10-13,6.37,16.0106,1.648824034001207,-1016401.4196914252,0.6746,34606874474.33,63125728115.72
000425.SZ,2021-10-14,6.32,16.0106,1.7197012695872058,-477652.6290096044,0.6693,34606874474.33,63125728115.72
000425.SZ,2021-10-15,6.19,16.0106,1.728948996738951,-3687277.4184035473,0.6556,34606874474.33,63125728115.72
000425.SZ,2021-10-18,6.24,16.0106,1.7103206544261087,-2351896.1384035484,0.6609,34606874474.33,63125728115.72
000425.SZ,2021-10-19,6.26,16.0106,1.6125969375390092,-877695.6101892688,0.663,34606874474.33,63125728115.72
000425.SZ,2021-10-20,6.22,16.0106,1.6570289042305495,-510946.3924300696,0.6587,34606874474.33,63125728115.72
000425.SZ,2021-10-21,6.16,16.0106,1.631250695267768,-836727.72047203,0.6524,34606874474.33,63125728115.72
000425.SZ,2021-10-22,6.23,16.0106,1.5293254134706356,-266134.3036538489,0.6598,34606874474.33,63125728115.72
000425.SZ,2021-10-25,6.14,16.0106,1.5426153849133573,55471.41907342221,0.6503,34606874474.33,63125728115.72
000425.SZ,2021-10-26,6.13,16.0106,1.5354750329559532,-281864.4571765765,0.6492,34606874474.33,63125728115.72
000425.SZ,2021-10-27,6.0,16.0106,1.570435492196643,-984317.5571765718,0.6354,34606874474.33,63125728115.72
000425.SZ,2021-10-28,6.06,16.0106,1.8493677043628136,-557799.9287150357,0.6418,34606874474.33,63125728115.72
000425.SZ,2021-10-29,6.11,16.0106,2.175870619985405,-168333.35858516116,0.6471,34606874474.33,63125728115.72
000425.SZ,2021-11-01,6.08,16.0106,2.202051657655342,-816571.8582005472,0.6439,35503762264.14,63125728115.72
000425.SZ,2021-11-02,5.94,16.0106,2.3409613727695064,-824450.6690701093,0.6291,35503762264.14,63125728115.72
000425.SZ,2021-11-03,5.96,16.0106,2.380849891776445,-698784.2928201123,0.6312,35503762264.14,63125728115.72
000425.SZ,2021-11-04,6.05,16.0106,-0.6764602059875028,122890.37167988572,0.6407,35503762264.14,63125728115.72
000425.SZ,2021-11-05,6.02,16.0106,-0.8855299144127117,-64372.060627804894,0.6376,35503762264.14,63125728115.72
000425.SZ,2021-11-08,6.14,16.0106,-0.1260903485651439,177649.27651504858,0.6503,35503762264.14,63125728115.72
000425.SZ,2021-11-09,6.14,16.0106,-0.227686171665181,184880.15465984397,0.6503,35503762264.14,63125728115.72
000425.SZ,2021-11-10,6.07,16.0106,-0.0416336406585436,379528.67825668224,0.6428,35503762264.14,63125728115.72
000425.SZ,2021-11-11,6.14,16.0106,-0.212709917390209,610220.2649233507,0.6503,35503762264.14,63125728115.72
000425.SZ,2021-11-12,6.07,16.0106,-0.1690217078529153,63671.330923352536,0.6428,35503762264.14,63125728115.72
000425.SZ,2021-11-15,6.04,16.0106,-0.0208054980726531,-235743.9970766488,0.6397,35503762264.14,63125728115.72
000425.SZ,2021-11-16,6.01,16.0106,0.0887377466410879,-908094.0570766483,0.6365,35503762264.14,63125728115.72
000425.SZ,2021-11-17,6.06,16.0106,-0.0794953664560229,-501627.0006060614,0.6418,35503762264.14,63125728115.72
000425.SZ,2021-11-18,6.01,16.0106,-0.0913539990611958,-572693.784761908,0.6365,35503762264.14,63125728115.72
000425.SZ,2021-11-19,6.03,16.0106,-0.0530888266906848,-687569.5564285731,0.6386,35503762264.14,63125728115.72
000425.SZ,2021-11-22,5.99,16.0106,-0.0922137145511666,-853372.8319285645,0.6344,35503762264.14,63125728115.72
000425.SZ,2021-11-23,6.08,16.0106,-0.1658901916758187,102155.57464286032,0.6439,35503762264.14,63125728115.72
000425.SZ,2021-11-24,6.02,16.0106,-0.0234037462209785,1766.564642857993,0.6376,35503762264.14,63125728115.72
000425.SZ,2021-11-25,6.05,16.0106,0.0149183028342453,102134.0713095282,0.6407,35503762264.14,63125728115.72
000425.SZ,2021-11-26,6.01,16.0106,0.2051001654169419,159511.5902380992,0.6365,35503762264.14,63125728115.72
000425.SZ,2021-11-29,5.95,16.0106,0.2418799910792687,-26580.76476190219,0.6301,35503762264.14,63125728115.72
000425.SZ,2021-11-30,5.93,16.0106,0.6866490919905047,288462.69273808633,0.628,35503762264.14,63125728115.72
000425.SZ,2021-12-01,5.97,16.0106,0.6272116745062127,164093.22416666272,0.6323,35503762264.14,63125728115.72
000425.SZ,2021-12-02,6.07,16.0106,0.6470103352763553,1215828.900166664,0.6428,35503762264.14,63125728115.72
000425.SZ,2021-12-03,6.05,16.0106,0.6323336403337456,943692.7934999956,0.6407,35503762264.14,63125728115.72
000425.SZ,2021-12-06,6.04,16.0106,0.6688858065072981,958170.5759999956,0.6397,35503762264.14,63125728115.72
000425.SZ,2021-12-07,6.22,16.0106,1.0916911182834343,2135911.643999992,0.6587,35503762264.14,63125728115.72
000425.SZ,2021-12-08,6.15,16.0106,1.0946669300367755,1891990.2928888851,0.6513,35503762264.14,63125728115.72
000425.SZ,2021-12-09,6.16,16.0106,1.2793474158262026,1481278.2974343423,0.6524,35503762264.14,63125728115.72
000425.SZ,2021-12-10,6.09,16.0106,1.2802044908530346,290358.368577204,0.645,35503762264.14,63125728115.72
000425.SZ,2021-12-13,6.26,16.0106,1.0688149683844543,1272742.766077198,0.663,35503762264.14,63125728115.72
000425.SZ,2021-12-14,6.18,16.0106,1.0066383807360475,985237.196077196,0.6545,35503762264.14,63125728115.72
000425.SZ,2021-12-15,6.13,16.0106,1.1722518843300465,-403000.52567280194,0.6492,35503762264.14,63125728115.72
000425.SZ,2021-12-16,6.15,16.0106,1.0873628776372892,9752.149188310816,0.6513,35503762264.14,63125728115.72
000425.SZ,2021-12-17,6.11,16.0106,1.176116572663162,-411351.3098015901,0.6471,35503762264.14,63125728115.72
000425.SZ,2021-12-20,6.06,16.0106,1.173437646523336,-88820.78551588193,0.6418,35503762264.14,63125728115.72
000425.SZ,2021-12-21,6.11,16.0106,1.278876108458057,-891785.9015873041,0.6471,35503762264.14,63125728115.72
000425.SZ,2021-12-22,6.06,16.0106,1.2905912884308148,-711041.32825397,0.6418,35503762264.14,63125728115.72
000425.SZ,2021-12-23,6.07,16.0106,1.3459364168185188,-353122.7585039645,0.6428,35503762264.14,63125728115.72
000425.SZ,2021-12-24,5.99,16.0106,1.285814119790425,-752075.4689206338,0.6344,35503762264.14,63125728115.72
000425.SZ,2021-12-27,6.01,16.0106,1.200550092765404,-235933.62447618984,0.6365,35503762264.14,63125728115.72
000425.SZ,2021-12-28,6.04,16.0106,1.0927654891753795,198535.4240952436,0.6397,35503762264.14,63125728115.72
000425.SZ,2021-12-29,6.0,16.0106,1.2436496272090984,-217505.123999997,0.6354,35503762264.14,63125728115.72
000425.SZ,2021-12-30,5.99,16.0106,1.5498067690407225,-56338.70733332736,0.6344,35503762264.14,63125728115.72
000425.SZ,2021-12-31,5.99,16.0106,1.510665560197906,-203760.62333333128,0.6344,35503762264.14,63125728115.72
000425.SZ,2022-01-04,6.04,16.0106,1.3366490074149655,554089.2833333369,0.6397,35503762264.14,63125728115.72
000425.SZ,2022-01-05,6.04,16.0106,1.3471489625273096,415032.7444444464,0.6397,35503762264.14,63125728115.72
000425.SZ,2022-01-06,6.13,16.0106,1.0746137136988714,639710.0365872986,0.6492,35503762264.14,63125728115.72
000425.SZ,2022-01-07,6.21,16.0106,0.8848321254453988,1349297.4738422008,0.6577,35503762264.14,63125728115.72
000425.SZ,2022-01-10,6.23,16.0106,0.836429263129669,1349359.7474785675,0.6598,35503762264.14,63125728115.72
000425.SZ,2022-01-11,6.19,16.0106,0.2262554701361863,1075608.3247512963,0.6556,35503762264.14,63125728115.72
000425.SZ,2022-01-12,6.15,16.0106,0.3323565452033571,428213.1720240215,0.6513,35503762264.14,63125728115.72
000425.SZ,2022-01-13,6.12,16.0106,0.3324060739836803,299828.3169129132,0.6481,35503762264.14,63125728115.72
000425.SZ,2022-01-14,6.03,16.0106,0.2922346540007211,-746352.8752299387,0.6386,35503762264.14,63125728115.72
000425.SZ,2022-01-17,6.04,16.0106,0.1548256466119375,-993194.53181817,0.6397,35503762264.14,63125728115.72
000425.SZ,2022-01-18,6.08,16.0106,-0.0579420843764151,-628426.9887878697,0.6439,35503762264.14,63125728115.72
000425.SZ,2022-01-19,6.14,16.0106,-0.0478451219475614,19739.29086247605,0.6503,35503762264.14,63125728115.72
000425.SZ,2022-01-20,6.12,16.0106,-0.0895764019175863,299076.34803419164,0.6481,35503762264.14,63125728115.72
000425.SZ,2022-01-21,6.02,16.0106,-0.13618073639236,-25669.4912991451,0.6376,35503762264.14,63125728115.72
000425.SZ,2022-01-24,5.91,16.0106,-0.2937743056834301,131701.43941513804,0.6259,35503762264.14,63125728115.72
000425.SZ,2022-01-25,5.68,16.0106,-1.2179008340927044,-878661.7737848668,0.6015,35503762264.14,63125728115.72
000425.SZ,2022-01-26,5.7,16.0106,-1.2175622789814025,-1367619.050451533,0.6037,35503762264.14,63125728115.72
000425.SZ,2022-01-27,5.6,16.0106,-1.050202188645156,-2220544.357374609,0.5931,35503762264.14,63125728115.72
000425.SZ,2022-01-28,5.64,16.0106,-1.0826819844566642,-2187863.155152388,0.5973,35503762264.14,63125728115.72
000425.SZ,2022-02-07,5.78,16.0106,-0.6768000337695963,-1439750.692728141,0.6121,35503762264.14,63125728115.72
000425.SZ,2022-02-08,5.88,16.0106,-0.614579443489004,-694471.3143515182,0.6227,35503762264.14,63125728115.72
000425.SZ,2022-02-09,5.88,16.0106,-0.6145794434890041,-29835.57800866106,0.6227,35503762264.14,63125728115.72
000425.SZ,2022-02-10,5.91,16.0106,-0.629368393717535,397504.6719913371,0.6259,35503762264.14,63125728115.72
000425.SZ,2022-02-11,5.84,16.0106,-0.4597278272237332,673834.5256277029,0.6185,35503762264.14,63125728115.72
000425.SZ,2022-02-14,5.74,16.0106,-0.2606023328770573,390963.22038961016,0.6079,35503762264.14,63125728115.72
000425.SZ,2022-02-15,5.74,16.0106,-0.3318629462670076,69155.69129869808,0.6079,35503762264.14,63125728115.72
000425.SZ,2022-02-16,5.78,16.0106,-0.4499607652739925,-258609.526363636,0.6121,35503762264.14,63125728115.72
000425.SZ,2022-02-17,5.72,16.0106,-0.3872196979861199,-454655.1410064932,0.6058,35503762264.14,63125728115.72
000425.SZ,2022-02-18,5.74,16.0106,-0.5756350453989915,-310261.0190064888,0.6079,35503762264.14,63125728115.72
000425.SZ,2022-02-21,5.73,16.0106,-0.5415438032083555,-108080.42264285282,0.6068,35503762264.14,63125728115.72
000425.SZ,2022-02-22,5.61,16.0106,-0.315051121889417,-506353.355071421,0.5941,35503762264.14,63125728115.72
000425.SZ,2022-02-23,5.7,16.0106,-0.2745633848238988,-114629.69507141918,0.6037,35503762264.14,63125728115.72
000425.SZ,2022-02-24,5.56,16.0106,-0.1489603939483768,-713883.8259117589,0.5888,35503762264.14,63125728115.72
000425.SZ,2022-02-25,5.57,16.0106,-0.3176326757443719,-448011.2026974696,0.5899,35503762264.14,63125728115.72
000425.SZ,2022-02-28,5.53,16.0106,-0.4111553827221336,-952540.7746974732,0.5857,35503762264.14,63125728115.72
000425.SZ,2022-03-01,5.57,16.0106,-0.0706880541535708,-710165.2604117566,0.5899,35503762264.14,63125728115.72
000425.SZ,2022-03-02,5.59,16.0106,-0.071446335270492,43413.74487395515,0.592,35503762264.14,63125728115.72
000425.SZ,2022-03-03,5.65,16.0106,-0.2752814094322318,-169953.20262604285,0.5984,35503762264.14,63125728115.72
000425.SZ,2022-03-04,5.59,16.0106,-0.0831264615991127,269440.2305357217,0.592,35503762264.14,63125728115.72
000425.SZ,2022-03-07,5.5,16.0106,-0.2081679779709431,45563.95282143267,0.5825,35503762264.14,63125728115.72
000425.SZ,2022-03-08,5.31,16.0106,-0.5664312141947655,-148740.7521785683,0.5624,35503762264.14,63125728115.72
000425.SZ,2022-03-09,5.13,16.0106,-0.488937080080281,-684796.5333873627,0.5433,35503762264.14,63125728115.72
000425.SZ,2022-03-10,5.17,16.0106,-0.4806635702046508,-1027533.4726730784,0.5475,35503762264.14,63125728115.72
000425.SZ,2022-03-11,5.25,16.0106,-0.5364341178407209,-1002297.4890192364,0.556,35503762264.14,63125728115.72
000425.SZ,2022-03-14,5.21,16.0106,-0.6391789007080244,-1145181.324019235,0.5518,35503762264.14,63125728115.72
000425.SZ,2022-03-15,4.95,16.0106,-0.8185279326903375,-1438291.380480772,0.5242,35503762264.14,63125728115.72
000425.SZ,2022-03-16,5.08,16.0106,-0.5554484590211635,-970837.602753498,0.538,35503762264.14,63125728115.72
000425.SZ,2022-03-17,5.12,16.0106,-0.6695433387549413,-808479.1683304174,0.5422,35503762264.14,63125728115.72
000425.SZ,2022-03-18,5.16,16.0106,-0.6811970255922062,-435228.973330416,0.5465,35503762264.14,63125728115.72
000425.SZ,2022-03-21,5.13,16.0106,-0.6486846915142737,-840965.1161509264,0.5433,35503762264.14,63125728115.72
000425.SZ,2022-03-22,5.18,16.0106,-0.8624301595739093,-386633.22956759593,0.5486,35503762264.14,63125728115.72
000425.SZ,2022-03-23,5.17,16.0106,-0.8481830635607616,118492.42689394418,0.5475,35503762264.14,63125728115.72
000425.SZ,2022-03-24,5.13,16.0106,-1.0070291276950811,-9998.692499994104,0.5433,35503762264.14,63125728115.72
000425.SZ,2022-03-25,5.08,16.0106,-0.9074262041848408,80736.270000004,0.538,35503762264.14,63125728115.72
000425.SZ,2022-03-28,5.09,16.0106,-0.981026297779252,-83586.22461538251,0.5391,35503762264.14,63125728115.72
000425.SZ,2022-03-29,5.06,16.0106,-0.9052857413432146,-19022.85652014702,0.5359,35503762264.14,63125728115.72
000425.SZ,2022-03-30,5.15,16.0106,-0.8550692641157877,79749.44122344762,0.5454,35503762264.14,63125728115.72
000425.SZ,2022-03-31,5.15,16.0106,-0.8269691806097121,240085.1710012267,0.5454,35503762264.14,63125728115.72
000425.SZ,2022-04-01,5.17,16.0106,-0.9451077418188464,472846.30766789126,0.5475,35503762264.14,63125728115.72
000425.SZ,2022-04-06,5.41,16.0106,-0.3563830171968277,1330105.4336678917,0.573,35503762264.14,63125728115.72
000425.SZ,2022-04-07,5.32,16.0106,-0.3249125999288633,1159135.3782832802,0.5634,35503762264.14,63125728115.72
000425.SZ,2022-04-08,5.56,16.0106,-0.1138076659393915,2224009.4301880435,0.5888,35503762264.14,63125728115.72
000425.SZ,2022-04-11,5.46,16.0106,0.0298940128745924,1572365.438875822,0.5782,35503762264.14,63125728115.72
000425.SZ,2022-04-12,5.51,16.0106,0.0693645107566985,1745820.1657134248,0.5835,35503762264.14,63125728115.72
000425.SZ,2022-04-13,5.37,16.0106,0.0842200391382541,1145789.951546758,0.5687,35503762264.14,63125728115.72
000425.SZ,2022-04-14,5.43,16.0106,0.8300274134737936,477900.8188800897,0.5751,35503762264.14,63125728115.72
000425.SZ,2022-04-15,5.43,16.0106,1.0704061719979308,739673.1663800838,0.5751,35503762264.14,63125728115.72
000425.SZ,2022-04-18,5.42,16.0106,1.156662863336429,-204711.45695325,0.574,35503762264.14,63125728115.72
000425.SZ,2022-04-19,5.35,16.0106,1.2497445135528111,11105.311282043229,0.497,36443500073.78,63125728115.72
000425.SZ,2022-04-20,5.24,16.0106,1.167655081565532,-584532.4493333393,0.4868,36443500073.78,63125728115.72
000425.SZ,2022-04-21,5.11,30.4205,1.19390122391711,-495048.521833338,0.4747,36443500073.78,126876279738.73
000425.SZ,2022-04-22,5.16,30.4205,1.080462944593571,-482844.4016372587,0.4793,36443500073.78,126876279738.73
000425.SZ,2022-04-25,4.92,30.4205,0.5164524763157271,-1112714.2662801128,0.457,36443500073.78,126876279738.73
000425.SZ,2022-04-26,4.74,30.4205,0.4438395830245397,-1474887.9242801124,0.4403,36443500073.78,126876279738.73
000425.SZ,2022-04-27,4.9,30.4205,0.349411875779279,-883614.7985658236,0.4552,36443500073.78,126876279738.73
000425.SZ,2022-04-28,4.86,30.4205,0.3626789558876988,-531275.8761372508,0.4515,36443500073.78,126876279738.73
000425.SZ,2022-04-29,4.96,30.4205,0.3523902981544732,70059.13624370185,0.4608,36443500073.78,126876279738.73
000425.SZ,2022-05-05,5.02,30.4205,0.2743987904163654,96923.32871428612,0.4663,37776249546.91,126876279738.73
000425.SZ,2022-05-06,4.89,30.4205,0.3960826111824631,566059.4969682505,0.4543,37776249546.91,126876279738.73
000425.SZ,2022-05-09,4.89,30.4205,0.3397388988942755,895136.1049682508,0.4543,37776249546.91,126876279738.73
000425.SZ,2022-05-10,4.94,30.4205,0.1684146429825311,707332.1792539661,0.4589,37776249546.91,126876279738.73
000425.SZ,2022-05-11,4.93,30.4205,-0.1530146198091602,602248.6982799368,0.458,37776249546.91,126876279738.73
000425.SZ,2022-05-12,4.96,30.4205,-0.3275612927638452,380719.9397085061,0.4608,37776249546.91,126876279738.73
000425.SZ,2022-05-13,5.05,30.4205,-0.3203319868240406,561309.4974585077,0.4691,37776249546.91,126876279738.73
000425.SZ,2022-05-16,5.08,30.4205,-0.5291109764510787,543385.9677759728,0.4719,37776249546.91,126876279738.73
000425.SZ,2022-05-17,5.09,30.4205,-0.4888561123356592,434329.574025972,0.4728,37776249546.91,126876279738.73
000425.SZ,2022-05-18,5.1,30.4205,-0.5030185819004263,102014.8715259658,0.4738,37776249546.91,126876279738.73
000425.SZ,2022-05-19,5.08,30.4205,-0.4857431830635095,426469.158071423,0.4719,37776249546.91,126876279738.73
000425.SZ,2022-05-20,5.19,30.4205,-0.6184959705015256,448634.36235714407,0.4821,37776249546.91,126876279738.73
000425.SZ,2022-05-23,5.15,30.4205,-0.7168322007353,-40168.26264285158,0.4784,37776249546.91,126876279738.73
000425.SZ,2022-05-24,5.18,30.4205,-0.9560489677131344,-66390.9334831914,0.4812,37776249546.91,126876279738.73
000425.SZ,2022-05-25,5.27,30.4205,-0.9541192542565058,445593.5866304472,0.4896,37776249546.91,126876279738.73
000425.SZ,2022-05-26,5.58,30.4205,0.3552354412992433,1797532.924130452,0.5184,37776249546.91,126876279738.73
000425.SZ,2022-06-07,5.3,30.4205,1.1083036848689802,-812625.2023443176,0.4923,37776249546.91,126876279738.73
000425.SZ,2022-06-08,5.27,30.4205,1.231445902761568,-344698.0265750904,0.4896,37776249546.91,126876279738.73
000425.SZ,2022-06-09,5.24,30.4205,1.2437397211637138,-22294.758199024716,0.4868,37776249546.91,126876279738.73
000425.SZ,2022-06-10,5.27,30.4205,1.247597132497241,190717.3776343101,0.4896,37776249546.91,126876279738.73
000425.SZ,2022-06-13,5.29,30.4205,1.4226610289632278,212503.57692002333,0.4914,37776249546.91,126876279738.73
000425.SZ,2022-06-14,5.35,30.4205,1.3554151845951534,420818.82299144985,0.497,37776249546.91,126876279738.73
000425.SZ,2022-06-15,5.37,30.4205,1.3386899038436622,802222.6972771656,0.4988,37776249546.91,126876279738.73
000425.SZ,2022-06-16,5.46,30.4205,1.169399884068813,1271773.1034310143,0.5072,37776249546.91,126876279738.73
000425.SZ,2022-06-17,5.39,30.4205,1.1552489808277675,1366961.9352087902,0.5007,37776249546.91,126876279738.73
000425.SZ,2022-06-20,5.4,30.4205,1.3810229586915204,1300851.6048516463,0.5016,37776249546.91,126876279738.73
000425.SZ,2022-06-21,5.4,30.4205,1.351792816651814,1065293.319851648,0.5016,37776249546.91,126876279738.73
000425.SZ,2022-06-22,5.29,30.4205,1.3265382110945556,407021.1202087888,0.4914,37776249546.91,126876279738.73
000425.SZ,2022-06-23,5.34,30.4205,1.427088216249317,444826.0921730746,0.4961,37776249546.91,126876279738.73
000425.SZ,2022-06-24,5.33,30.4205,-1.005645670549734,13873.51024999762,0.4951,37776249546.91,126876279738.73
000425.SZ,2022-06-27,5.36,30.4205,-1.0372852824324448,170350.92291666672,0.4979,37776249546.91,126876279738.73
000425.SZ,2022-06-28,5.45,30.4205,-0.5596030533233887,296999.2346627011,0.5063,37776249546.91,126876279738.73
000425.SZ,2022-06-29,5.38,30.4205,-0.3707230928462756,91359.64193542728,0.4998,37776249546.91,126876279738.73
000425.SZ,2022-06-30,5.39,30.4205,-0.4030556808608012,482253.72007828497,0.5007,37776249546.91,126876279738.73
000425.SZ,2022-07-01,5.54,30.4205,0.1860988891866943,760929.2165869045,0.5146,37776249546.91,126876279738.73
000651.SZ,2017-02-06,25.26,30.4205,0.6682971524441372,48073.1184043665,1.5546,49745060847.28,126876279738.73
000651.SZ,2017-02-07,25.13,30.4205,0.9202982701471776,75361.73058690582,1.5466,49745060847.28,126876279738.73
000651.SZ,2017-02-08,25.35,30.4205,0.8374290863672061,220917.15604145004,1.5602,49745060847.28,126876279738.73
000651.SZ,2017-02-09,25.62,30.4205,0.7558145300378477,325793.48464956065,1.5768,49745060847.28,126876279738.73
000651.SZ,2017-02-10,25.97,30.4205,0.5360500883802986,358109.7508218083,1.5983,49745060847.28,126876279738.73
000651.SZ,2017-02-13,27.1,30.4205,0.8449012660668904,1719867.182150259,1.6679,49745060847.28,126876279738.73
000651.SZ,2017-02-14,26.9,30.4205,0.9441629002094372,1442563.5818647656,1.6556,49745060847.28,126876279738.73
000651.SZ,2017-02-15,26.99,30.4205,0.9063247455829,1749858.0766980995,1.6611,49745060847.28,126876279738.73
000651.SZ,2017-02-16,27.59,30.4205,0.7544368380544446,2202004.599295502,1.698,49745060847.28,126876279738.73
000651.SZ,2017-02-17,27.41,30.4205,0.7531651241071118,1568588.9235177229,1.687,49745060847.28,126876279738.73
000651.SZ,2017-02-20,28.55,30.4205,0.7578459589607984,2400674.14048597,1.7571,49745060847.28,126876279738.73
000651.SZ,2017-02-21,28.24,30.4205,0.8527566637522859,877079.5878809202,1.738,49745060847.28,126876279738.73
000651.SZ,2017-02-22,28.32,30.4205,1.117703053491142,1523548.6592176908,1.743,49745060847.28,126876279738.73
000651.SZ,2017-02-23,27.91,30.4205,1.013107054949,1045406.3257240212,1.7177,49745060847.28,126876279738.73
000651.SZ,2017-02-24,27.85,30.4205,1.241569185249009,296088.6369727744,1.714,49745060847.28,126876279738.73
000651.SZ,2017-02-27,27.13,30.4205,0.8836619190832689,-77265.78060659347,1.6697,49745060847.28,126876279738.73
000651.SZ,2017-02-28,27.44,30.4205,0.7837545492249259,-955362.4926296632,1.6888,49745060847.28,126876279738.73
000651.SZ,2017-03-01,27.46,30.4205,0.8434185097817231,-616284.4580842047,1.69,49745060847.28,126876279738.73
000651.SZ,2017-03-02,27.31,30.4205,0.9820043542861316,-1028645.2232508714,1.6808,49745060847.28,126876279738.73
000651.SZ,2017-03-03,27.3,30.4205,0.9964972445144314,-648448.6513247696,1.6802,49745060847.28,126876279738.73
000651.SZ,2017-03-06,28.15,30.4205,0.7291356533553334,223967.28716949897,1.7325,49745060847.28,126876279738.73
